LandValue,ImprovementValue,HOEX,Latitude,Longitude,Delta,TimetoFinal,ConstructionDelay,Neighbours,TimetoApply,RepairTime,Units,IncomeRatio,YearBuilt,BuildingCode,Occupancy,Stories,Basement,Area,ConstructionClass,ReplacementCost
334654,503990,True,38.48793856,-122.6941926,543.0,738.0,60.0,228,195.0,483.0,1,0.9903444249854058,1940,Post1940,RES1,1,False,1700,Average,198322.0
390000,593534,True,38.48907416,-122.6949174,984.0,1046.0,204.0,228,62.0,780.0,1,0.9903444249854058,1940,Post1940,RES1,1,False,1700,Average,198322.0
396381,600240,True,38.49014224,-122.6946148,911.0,1107.0,892.0,216,196.0,19.0,1,0.9903444249854058,1940,Post1940,RES1,2,False,1700,Custom,278715.0
230204,216170,True,38.48986267,-122.6950201,1023.0,1501.0,205.0,225,478.0,818.0,1,0.9903444249854058,1940,Post1940,RES1,2,False,1700,Custom,278715.0
375000,191017,False,38.49029464,-122.6950915,996.0,1366.0,245.0,225,370.0,751.0,1,0.9903444249854058,1960,Post1940,RES1,1,False,1700,Average,198322.0
386128,593547,True,38.48749626,-122.6951943,795.0,1035.0,99.0,266,240.0,696.0,1,0.9903444249854058,1960,Post1940,RES1,2,False,1700,Custom,278715.0
172261,277544,True,38.4894724,-122.6943647,482.0,834.0,134.0,220,352.0,348.0,1,0.9903444249854058,1950,Post1940,RES1,1,False,1700,Custom,271167.0
392512,539760,True,38.48678076,-122.6901693,316.0,1298.0,67.0,147,982.0,249.0,1,0.9903444249854058,1950,Post1940,RES1,1,False,1700,Average,198322.0
267949,120579,True,38.48646658,-122.6915575,876.0,1401.0,55.0,187,525.0,821.0,1,0.9903444249854058,1960,Post1940,RES1,1,False,1700,Average,198322.0
459041,850969,True,38.48678035,-122.6919792,594.0,1014.0,120.0,195,420.0,474.0,1,0.9903444249854058,1960,Post1940,RES1,1,False,1700,Average,198322.0
561000,1173000,False,38.48687831,-122.69224,987.0,1214.0,201.0,198,227.0,786.0,1,0.9903444249854058,1950,Post1940,RES1,1,False,1700,Custom,271167.0
234600,78795,False,38.48679499,-122.692503,1397.0,1624.0,909.0,202,227.0,488.0,1,0.9903444249854058,1950,Post1940,RES1,1,False,1700,Average,198322.0
235884,527850,False,38.48537369,-122.6914537,986.0,1569.0,162.0,180,583.0,824.0,1,0.9903444249854058,1960,Post1940,RES1,2,False,1700,Custom,278715.0
400000,800000,False,38.48520956,-122.6913807,510.0,1045.0,138.0,177,535.0,372.0,1,0.9903444249854058,1950,Post1940,RES1,1,False,1700,Average,198322.0
246606,527850,False,38.48504305,-122.6913183,992.0,1575.0,162.0,176,583.0,830.0,1,0.9903444249854058,1960,Post1940,RES1,1,False,1700,Average,198322.0
159311,466660,True,38.48454457,-122.6911777,483.0,890.0,72.0,174,407.0,411.0,1,0.9903444249854058,1960,Post1940,RES1,1,False,1700,Custom,271167.0
283405,694601,False,38.48419674,-122.6910579,412.0,657.0,84.0,167,245.0,328.0,1,0.9903444249854058,1940,Post1940,RES1,2,False,1700,Average,208675.0
177269,565672,True,38.48401397,-122.6909497,482.0,882.0,74.0,164,400.0,408.0,1,0.9903444249854058,1950,Post1940,RES1,1,False,1700,Custom,271167.0
412226,850217,True,38.48442132,-122.6903882,430.0,968.0,101.0,154,538.0,329.0,1,0.9903444249854058,1960,Post1940,RES1,1,False,1700,Average,198322.0
380587,498701,False,38.48454079,-122.6905986,526.0,766.0,176.0,163,240.0,350.0,1,0.9903444249854058,1950,Post1940,RES1,2,True,1275,Average,163215.9375
234600,344000,False,38.4847641,-122.6902965,382.0,1658.0,48.0,152,1276.0,334.0,1,0.9903444249854058,1940,Post1940,RES1,1,False,1700,Average,198322.0
188076,403852,True,38.48517945,-122.6905227,433.0,617.0,53.0,161,184.0,380.0,1,0.9903444249854058,1950,Post1940,RES1,1,False,1700,Custom,271167.0
173027,481491,True,38.4851278,-122.6907937,502.0,1037.0,79.0,165,535.0,423.0,1,0.9903444249854058,1960,Post1940,RES1,1,False,1700,Average,198322.0
265728,399171,True,38.48539877,-122.6909224,-1.0,-1.0,183.0,166,420.0,-1.0,1,0.9903444249854058,1940,Post1940,RES1,1,False,1700,Average,198322.0
216418,102000,False,38.48546332,-122.6906915,417.0,1450.0,76.0,164,1033.0,341.0,1,0.9903444249854058,1960,Post1940,RES1,1,False,1700,Average,198322.0
330192,526207,False,38.48590065,-122.6909122,381.0,842.0,84.0,168,461.0,297.0,1,0.9903444249854058,1960,Post1940,RES1,1,False,1700,Average,198322.0
268049,752313,True,38.48580476,-122.691134,609.0,825.0,135.0,174,216.0,474.0,1,0.9903444249854058,1950,Post1940,RES1,1,False,1700,Custom,271167.0
237029,214200,False,38.4860734,-122.6913123,718.0,1637.0,15.0,178,919.0,703.0,1,0.9903444249854058,1960,Post1940,RES1,1,False,1700,Average,198322.0
208812,554327,True,38.48626975,-122.690905,413.0,1056.0,127.0,169,643.0,286.0,1,0.9903444249854058,1950,Post1940,RES1,1,False,1700,Custom,271167.0
221571,132600,False,38.48632565,-122.6906868,310.0,1339.0,50.0,168,1029.0,260.0,1,0.9903444249854058,1950,Post1940,RES1,1,False,1700,Average,198322.0
236718,149664,True,38.48633278,-122.6904542,822.0,1388.0,99.0,161,566.0,723.0,1,0.9903444249854058,1950,Post1940,RES1,1,False,1700,Average,198322.0
241245,380970,False,38.486313,-122.6902177,-1.0,-1.0,167.0,151,302.0,-1.0,1,0.9903444249854058,1950,Post1940,RES1,2,False,1700,Average,208675.0
85104,261569,True,38.48823948,-122.6929883,455.0,981.0,114.0,212,526.0,341.0,1,0.9903444249854058,1960,Post1940,RES1,1,False,1700,Average,198322.0
387600,785400,True,38.48834563,-122.6927826,741.0,1154.0,164.0,207,413.0,577.0,1,0.9903444249854058,1950,Post1940,RES1,1,False,1700,Average,198322.0
334934,618340,False,38.48840934,-122.6925578,680.0,833.0,275.0,204,153.0,405.0,1,0.9903444249854058,1950,Post1940,RES1,1,False,1700,Average,198322.0
408000,816000,False,38.48843077,-122.692317,572.0,1177.0,101.0,197,605.0,471.0,1,0.9903444249854058,1960,Post1940,RES1,1,False,1700,Custom,271167.0
387570,622584,True,38.48820307,-122.6915086,551.0,742.0,83.0,184,191.0,468.0,1,0.9903444249854058,1950,Post1940,RES1,1,False,1700,Custom,271167.0
357000,753780,False,38.48795168,-122.6907319,521.0,1056.0,90.0,170,535.0,431.0,1,0.9903444249854058,1950,Post1940,RES1,1,False,1700,Average,198322.0
325875,365651,True,38.48738805,-122.6900875,625.0,911.0,50.0,146,286.0,575.0,1,0.9903444249854058,1960,Post1940,RES1,2,True,1275,Average,163215.9375
334654,570803,False,38.48744503,-122.6903594,483.0,953.0,106.0,160,470.0,377.0,1,0.9903444249854058,1960,Post1940,RES1,2,False,1700,Average,208675.0
400000,366000,False,38.487133,-122.6908758,-1.0,-1.0,225.0,170,813.0,-1.0,1,0.9903444249854058,1950,Post1940,RES1,1,False,1700,Average,198322.0
400000,835000,False,38.48745792,-122.6907594,496.0,895.0,6.0,169,399.0,490.0,1,0.9903444249854058,1940,Post1940,RES1,1,False,1700,Average,198322.0
290000,111750,False,38.48751059,-122.6913959,-1.0,-1.0,1016.0,182,447.0,-1.0,1,0.9903444249854058,1950,Post1940,RES1,1,False,1700,Custom,271167.0
229223,79840,True,38.48777301,-122.6918876,-1.0,-1.0,93.0,194,384.0,-1.0,1,0.9903444249854058,1940,Post1940,RES1,1,False,1700,Custom,271167.0
265200,106000,False,38.48791852,-122.6921719,446.0,1707.0,216.0,196,1261.0,230.0,1,0.9903444249854058,1940,Post1940,RES1,2,False,1700,Average,208675.0
52298,104623,True,38.48998043,-122.6920173,626.0,1203.0,174.0,190,577.0,452.0,1,0.9903444249854058,1940,Post1940,RES1,1,False,1700,Average,198322.0
188279,62894,True,38.48980442,-122.6920325,476.0,1142.0,64.0,192,666.0,412.0,1,0.9903444249854058,1940,Post1940,RES1,2,False,1700,Average,208675.0
255000,88753,True,38.48962049,-122.6920499,395.0,1021.0,77.0,193,626.0,318.0,1,0.9903444249854058,1940,Post1940,RES1,2,False,1700,Average,208675.0
319475,628645,False,38.48973049,-122.6916888,425.0,673.0,133.0,184,248.0,292.0,1,0.9903444249854058,1940,Post1940,RES1,1,False,1700,Custom,271167.0
394191,602325,True,38.48992028,-122.6915611,365.0,610.0,132.0,182,245.0,233.0,1,0.9903444249854058,1960,Post1940,RES1,1,False,1700,Custom,271167.0
397800,596700,True,38.48994709,-122.6912668,439.0,1065.0,97.0,176,626.0,342.0,1,0.9903444249854058,1950,Post1940,RES1,3,False,1700,Average,217498.0
285600,617100,True,38.48999425,-122.6910598,1042.0,1209.0,107.0,171,167.0,935.0,1,0.9903444249854058,1940,Post1940,RES1,1,False,1700,Average,198322.0
177536,608034,False,38.49014783,-122.6905871,330.0,918.0,97.0,162,588.0,233.0,1,0.9903444249854058,1940,Post1940,RES1,1,False,1700,Custom,271167.0
242691,518155,True,38.49018932,-122.6903341,490.0,1067.0,146.0,151,577.0,344.0,1,0.9903444249854058,1960,Post1940,RES1,2,False,1700,Average,208675.0
339756,545311,True,38.49017459,-122.6900696,431.0,962.0,25.0,140,531.0,406.0,1,0.9903444249854058,1950,Post1940,RES1,1,False,1700,Custom,271167.0
296178,668100,True,38.49010148,-122.6898251,496.0,1073.0,146.0,142,577.0,350.0,1,0.9903444249854058,1950,Post1940,RES1,1,False,1700,Average,198322.0
192045,396053,True,38.48999322,-122.6896063,632.0,1192.0,126.0,142,560.0,506.0,1,0.9903444249854058,1940,Post1940,RES1,2,False,1700,Custom,278715.0
280500,558450,False,38.4897029,-122.6892734,-1.0,-1.0,440.0,139,574.0,-1.0,1,0.9903444249854058,1940,Post1940,RES1,1,False,1700,Average,198322.0
27601,78070,True,38.48952829,-122.6891944,230.0,769.0,49.0,138,539.0,181.0,1,0.9903444249854058,1960,Post1940,RES1,2,False,1700,Custom,278715.0
326400,617100,False,38.48934869,-122.6891662,231.0,1109.0,60.0,139,878.0,171.0,1,0.9903444249854058,1960,Post1940,RES1,1,False,1700,Average,198322.0
166552,354694,True,38.48917726,-122.689173,388.0,646.0,73.0,139,258.0,315.0,1,0.9903444249854058,1960,Post1940,RES1,1,False,1700,Average,198322.0
195521,406840,False,38.48900918,-122.6891866,389.0,1113.0,59.0,140,724.0,330.0,1,0.9903444249854058,1960,Post1940,RES1,1,False,1700,Custom,271167.0
255000,108792,True,38.48884231,-122.6892319,555.0,1102.0,105.0,141,547.0,450.0,1,0.9903444249854058,1950,Post1940,RES1,1,False,1700,Custom,271167.0
334934,633798,True,38.48868125,-122.6893043,638.0,896.0,137.0,144,258.0,501.0,1,0.9903444249854058,1940,Post1940,RES1,2,False,1700,Average,208675.0
238838,84343,True,38.48852234,-122.689408,575.0,1102.0,117.0,145,527.0,458.0,1,0.9903444249854058,1960,Post1940,RES1,1,False,1700,Custom,271167.0
159313,444643,True,38.48837495,-122.6895368,653.0,1200.0,97.0,147,547.0,556.0,1,0.9903444249854058,1950,Post1940,RES1,2,False,1700,Average,208675.0
294855,586500,False,38.48823942,-122.6896704,504.0,1051.0,58.0,147,547.0,446.0,1,0.9903444249854058,1960,Post1940,RES1,1,False,1700,Average,198322.0
324628,602881,False,38.48793847,-122.6898845,453.0,944.0,33.0,147,491.0,420.0,1,0.9903444249854058,1940,Post1940,RES1,2,False,1700,Average,208675.0
242691,567909,True,38.48776555,-122.6899702,520.0,1067.0,79.0,147,547.0,441.0,1,0.9903444249854058,1940,Post1940,RES1,1,False,1700,Average,198322.0
212857,137933,True,38.48817217,-122.6902883,380.0,927.0,44.0,156,547.0,336.0,1,0.9903444249854058,1940,Post1940,RES1,1,False,1700,Average,198322.0
238838,649256,False,38.48825686,-122.6905179,380.0,927.0,36.0,167,547.0,344.0,1,0.9903444249854058,1960,Post1940,RES1,1,False,1700,Average,198322.0
255000,152231,True,38.4884055,-122.6909287,478.0,1038.0,99.0,172,560.0,379.0,1,0.9903444249854058,1960,Post1940,RES1,1,False,1700,Average,198322.0
195521,296766,True,38.48881594,-122.6904903,435.0,962.0,42.0,165,527.0,393.0,1,0.9903444249854058,1960,Post1940,RES1,1,False,1700,Average,198322.0
243267,471340,False,38.48912965,-122.6900678,397.0,657.0,71.0,145,260.0,326.0,1,0.9903444249854058,1960,Post1940,RES1,1,False,1700,Average,198322.0
207127,104157,False,38.48936918,-122.690165,481.0,1058.0,179.0,147,577.0,302.0,1,0.9903444249854058,1960,Post1940,RES1,1,False,1700,Custom,271167.0
305778,458674,True,38.489428,-122.6904712,488.0,1036.0,194.0,162,548.0,294.0,1,0.9903444249854058,1950,Post1940,RES1,1,False,1700,Average,198322.0
243267,107039,True,38.48932242,-122.6907534,471.0,1192.0,21.0,168,721.0,450.0,1,0.9903444249854058,1940,Post1940,RES1,3,False,1700,Average,217498.0
297060,445593,True,38.48920457,-122.6910635,672.0,1203.0,44.0,173,531.0,628.0,1,0.9903444249854058,1960,Post1940,RES1,2,True,1275,Custom,218885.625
188279,399600,True,38.48960469,-122.6908431,397.0,931.0,84.0,167,534.0,313.0,1,0.9903444249854058,1960,Post1940,RES1,1,False,1700,Average,198322.0
306000,617100,False,38.48966865,-122.6906421,510.0,1087.0,158.0,166,577.0,352.0,1,0.9903444249854058,1960,Post1940,RES1,2,False,1700,Average,208675.0
278772,411825,False,38.4897399,-122.6904286,650.0,1206.0,98.0,159,556.0,552.0,1,0.9903444249854058,1940,Post1940,RES1,2,False,1700,Average,208675.0
309170,648226,False,38.48975138,-122.690178,166.0,841.0,31.0,146,675.0,135.0,1,0.9903444249854058,1960,Post1940,RES1,1,False,1700,Average,198322.0
177536,426097,True,38.4896521,-122.6899713,727.0,1287.0,108.0,144,560.0,619.0,1,0.9903444249854058,1950,Post1940,RES1,2,False,1700,Average,208675.0
309432,680756,True,38.48953814,-122.6897765,671.0,1198.0,91.0,144,527.0,580.0,1,0.9903444249854058,1960,Post1940,RES1,1,False,1700,Average,198322.0
238838,129269,True,38.48934743,-122.6897076,632.0,1193.0,110.0,145,561.0,522.0,1,0.9903444249854058,1950,Post1940,RES1,2,False,1700,Average,208675.0
295800,617100,True,38.48916652,-122.6897188,544.0,1091.0,105.0,145,547.0,439.0,1,0.9903444249854058,1960,Post1940,RES1,1,False,1700,Average,198322.0
212857,559522,False,38.48899212,-122.689745,431.0,959.0,45.0,146,528.0,386.0,1,0.9903444249854058,1940,Post1940,RES1,2,False,1700,Average,208675.0
331500,612000,True,38.48882246,-122.6898183,512.0,1073.0,99.0,148,561.0,413.0,1,0.9903444249854058,1950,Post1940,RES1,3,False,1700,Custom,286773.0
212857,462217,True,38.48866661,-122.6899294,360.0,521.0,132.0,148,161.0,228.0,1,0.9903444249854058,1940,Post1940,RES1,2,False,1700,Custom,278715.0
316298,198900,False,38.48851626,-122.6900842,404.0,1310.0,94.0,148,906.0,310.0,1,0.9903444249854058,1950,Post1940,RES1,2,False,1700,Average,208675.0
498311,815457,True,38.48789458,-122.6888945,625.0,1045.0,311.0,140,420.0,314.0,1,0.9903444249854058,1950,Post1940,RES1,1,False,1700,Average,198322.0
765000,1560600,True,38.48819253,-122.6886289,1015.0,1254.0,268.0,139,239.0,747.0,1,0.9903444249854058,1960,Post1940,RES1,1,False,1700,Custom,271167.0
412226,1225000,False,38.48853031,-122.6884514,813.0,1624.0,270.0,136,811.0,543.0,1,0.9903444249854058,1940,Post1940,RES1,2,False,1700,Average,208675.0
765000,1657500,False,38.48966059,-122.6883942,647.0,1122.0,170.0,133,475.0,477.0,1,0.9903444249854058,1950,Post1940,RES1,1,False,1700,Average,198322.0
420470,653310,False,38.49039416,-122.6881672,862.0,1372.0,161.0,128,510.0,701.0,1,0.9903444249854058,1960,Post1940,RES1,1,False,1700,Average,198322.0
556987,293966,True,38.49164803,-122.6879359,-1.0,-1.0,281.0,116,722.0,-1.0,1,0.9903444249854058,1950,Post1940,RES1,2,False,1700,Average,208675.0
362179,830004,True,38.49220373,-122.6888126,636.0,798.0,36.0,119,162.0,600.0,1,0.9903444249854058,1950,Post1940,RES1,1,True,1275,Average,159196.5
206113,147750,False,38.49238266,-122.6892219,685.0,1652.0,56.0,122,967.0,629.0,1,0.9903444249854058,1960,Post1940,RES1,1,False,1700,Custom,271167.0
250000,856366,True,38.4915599,-122.6889522,-1.0,-1.0,187.0,122,624.0,-1.0,1,0.9903444249854058,1960,Post1940,RES1,2,False,1700,Average,208675.0
401931,133179,True,38.49065193,-122.6938283,986.0,1339.0,52.0,207,353.0,934.0,1,0.9903444249854058,1940,Post1940,RES1,2,False,1700,Average,208675.0
422544,927540,True,38.49159844,-122.6940297,393.0,589.0,52.0,198,196.0,341.0,1,0.9903444249854058,1950,Post1940,RES1,2,False,1700,Average,208675.0
310000,156060,False,38.49199945,-122.6933893,948.0,1234.0,332.0,191,286.0,616.0,1,0.9903444249854058,1950,Post1940,RES1,1,False,1700,Average,198322.0
918000,992849,False,38.49065859,-122.6922599,-1.0,-1.0,198.0,185,1464.0,-1.0,1,0.9903444249854058,1950,Post1940,RES1,3,False,1700,Average,217498.0
570000,1180000,False,38.49143674,-122.6925707,-1.0,-1.0,70.0,184,1101.0,-1.0,1,0.9903444249854058,1940,Post1940,RES1,1,False,1700,Average,198322.0
485391,203257,True,38.4910173,-122.6910962,-1.0,-1.0,50.0,163,265.0,-1.0,1,0.9903444249854058,1960,Post1940,RES1,1,False,1700,Average,198322.0
577577,194818,True,38.49062658,-122.6909438,-1.0,-1.0,75.0,160,260.0,-1.0,1,0.9903444249854058,1950,Post1940,RES1,1,False,1700,Custom,271167.0
350000,208355,False,38.49106068,-122.6998981,975.0,1290.0,129.0,222,315.0,846.0,1,0.9903444249854058,1950,Post1940,RES1,2,False,1700,Average,208675.0
365000,451128,False,38.49122825,-122.6994008,744.0,1751.0,247.0,214,1007.0,497.0,1,0.9903444249854058,1960,Post1940,RES1,2,False,1700,Average,208675.0
33482,109248,False,38.4911449,-122.6990059,663.0,1287.0,46.0,214,624.0,617.0,1,0.9903444249854058,1940,Post1940,RES1,2,False,1700,Average,208675.0
640571,1287763,True,38.49114122,-122.6982377,822.0,1039.0,140.0,221,217.0,682.0,1,0.9903444249854058,1960,Post1940,RES1,1,False,1700,Average,198322.0
360000,419701,False,38.49243299,-122.6980965,-1.0,-1.0,132.0,205,521.0,-1.0,1,0.9903444249854058,1960,Post1940,RES1,2,False,1700,Average,208675.0
492563,535894,True,38.49176424,-122.6985032,395.0,941.0,70.0,211,546.0,325.0,1,0.9903444249854058,1960,Post1940,RES1,1,False,1700,Custom,271167.0
504999,1039046,True,38.49388912,-122.697298,458.0,660.0,57.0,173,202.0,401.0,1,0.9903444249854058,1940,Post1940,RES1,1,False,1700,Custom,271167.0
750000,1550000,False,38.49430255,-122.6973051,399.0,1452.0,95.0,164,1053.0,304.0,1,0.9903444249854058,1960,Post1940,RES1,1,False,1700,Custom,271167.0
330000,208299,False,38.49478297,-122.6972536,1029.0,1324.0,208.0,157,295.0,821.0,1,0.9903444249854058,1940,Post1940,RES1,1,False,1700,Average,198322.0
495097,915938,True,38.49531984,-122.6971486,473.0,728.0,75.0,156,255.0,398.0,1,0.9903444249854058,1940,Post1940,RES1,1,False,1700,Average,198322.0
566811,1313973,False,38.4958888,-122.6969675,334.0,734.0,89.0,139,400.0,245.0,1,0.9903444249854058,1950,Post1940,RES1,1,False,1700,Average,198322.0
301816,173544,False,38.49636749,-122.6969852,-1.0,-1.0,282.0,125,713.0,-1.0,1,0.9903444249854058,1940,Post1940,RES1,1,False,1700,Average,198322.0
340086,293250,False,38.49619238,-122.695903,386.0,1373.0,122.0,139,987.0,264.0,1,0.9903444249854058,1950,Post1940,RES1,1,False,1700,Average,198322.0
309170,411000,False,38.49549031,-122.6962916,635.0,1658.0,134.0,154,1023.0,501.0,1,0.9903444249854058,1960,Post1940,RES1,2,False,1700,Custom,278715.0
566262,849396,True,38.49468204,-122.696517,820.0,1023.0,41.0,171,203.0,779.0,1,0.9903444249854058,1950,Post1940,RES1,1,False,1700,Average,198322.0
330000,134211,False,38.49460457,-122.6959472,-1.0,-1.0,141.0,174,485.0,-1.0,1,0.9903444249854058,1940,Post1940,RES1,2,False,1700,Custom,278715.0
450710,986810,False,38.49418592,-122.6965412,685.0,947.0,55.0,181,262.0,630.0,1,0.9903444249854058,1960,Post1940,RES1,1,False,1700,Average,198322.0
310000,116924,True,38.49377891,-122.6964565,-1.0,-1.0,143.0,188,360.0,-1.0,1,0.9903444249854058,1960,Post1940,RES1,1,False,1700,Custom,271167.0
484396,1095619,True,38.4896537,-122.6990291,762.0,1078.0,58.0,232,316.0,704.0,1,0.9903444249854058,1960,Post1940,RES1,2,False,1700,Custom,278715.0
477686,970528,True,38.49016699,-122.6990596,744.0,1010.0,92.0,227,266.0,652.0,1,0.9903444249854058,1940,Post1940,RES1,2,False,1700,Custom,278715.0
379647,582995,True,38.4906559,-122.6990355,439.0,638.0,48.0,222,199.0,391.0,1,0.9903444249854058,1940,Post1940,RES1,2,False,1700,Average,208675.0
515100,1287763,True,38.49058397,-122.6985065,715.0,1078.0,297.0,228,363.0,418.0,1,0.9903444249854058,1940,Post1940,RES1,1,False,1700,Custom,271167.0
316898,510712,True,38.49067542,-122.6981089,867.0,1296.0,589.0,230,429.0,278.0,1,0.9903444249854058,1950,Post1940,RES1,1,False,1700,Custom,271167.0
336376,279990,False,38.49069172,-122.6974448,931.0,1514.0,148.0,225,583.0,783.0,1,0.9903444249854058,1960,Post1940,RES1,1,False,1700,Custom,271167.0
332697,295500,False,38.49040311,-122.6974447,-1.0,-1.0,454.0,230,856.0,-1.0,1,0.9903444249854058,1950,Post1940,RES1,1,False,1700,Average,198322.0
367911,1055000,False,38.49008293,-122.6984994,-1.0,-1.0,374.0,231,336.0,-1.0,1,0.9903444249854058,1960,Post1940,RES1,1,False,1700,Average,198322.0
389020,838817,True,38.49110365,-122.700936,870.0,1389.0,138.0,240,519.0,732.0,1,0.9903444249854058,1960,Post1940,RES1,2,False,1700,Average,208675.0
321935,1054429,True,38.49123798,-122.7007319,857.0,1273.0,173.0,232,416.0,684.0,1,0.9903444249854058,1940,Post1940,RES1,1,False,1700,Average,198322.0
275400,309000,False,38.49147835,-122.7006311,372.0,1624.0,38.0,226,1252.0,334.0,1,0.9903444249854058,1960,Post1940,RES1,1,False,1700,Average,198322.0
408000,840990,False,38.49156664,-122.7003492,492.0,1171.0,44.0,225,679.0,448.0,1,0.9903444249854058,1950,Post1940,RES1,2,False,1700,Custom,278715.0
